Name of the Political Party,Prefix,Denominations,Journal Date,对应的local_node_id,Round
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2727,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,2116,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,3285,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-06,1052,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-06,1052,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-06,1052,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-06,1052,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-06,1052,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
BHARATIYA JANATA PARTY,TL,1000000,2022-12-09,2316,17
AAM AADMI PARTY,OC,10000000,2022-12-12,3660,17
AAM AADMI PARTY,OC,10000000,2022-12-12,3660,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2022-12-07,4125,17
AAM AADMI PARTY,OC,10000000,2022-12-12,3660,17
AAM AADMI PARTY,OC,10000000,2022-12-12,3660,17
AAM AADMI PARTY,OC,10000000,2022-12-12,3660,17
AAM AADMI PARTY,TL,1000000,2022-12-12,397,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
YSR  CONGRESS PARTY  (YUVAJANA SRAMIKA RYTHU CONGRESS PARTY),OC,10000000,2022-12-07,3183,17
AAM AADMI PARTY,OC,10000000,2022-12-12,3660,17
AAM AADMI PARTY,OC,10000000,2022-12-12,3660,17
AAM AADMI PARTY,OC,10000000,2022-12-12,3660,17
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2022-12-12,1907,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-07,3096,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-07,3096,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
BHARATIYA JANATA PARTY,OC,10000000,2022-12-12,734,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OC,10000000,2022-12-09,3380,17
TELUGU DESAM PARTY,OC,10000000,2023-01-20,3552,18
TELUGU DESAM PARTY,OC,10000000,2023-01-20,3244,18
TELUGU DESAM PARTY,OC,10000000,2023-01-20,3244,18
TELUGU DESAM PARTY,OC,10000000,2023-01-21,3863,18
TELUGU DESAM PARTY,OC,10000000,2023-01-21,466,18
TELUGU DESAM PARTY,OC,10000000,2023-01-21,3552,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-01-21,1418,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-01-21,1418,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",TL,1000000,2023-01-21,1418,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-23,1788,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,680,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,680,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,680,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,3174,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,3174,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,3174,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,3174,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,643,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,643,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,643,18
"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",OL,100000,2023-01-20,643,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,2630,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1591,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,3987,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,3987,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,2999,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-24,786,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,OC,10000000,2023-01-27,102,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-21,1350,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-24,146,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-27,1453,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-27,1453,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-27,1453,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-27,1453,18
ALL INDIA TRINAMOOL CONGRESS,TL,1000000,2023-01-27,1453,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-24,749,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-25,90,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,2630,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
BHARATIYA JANATA PARTY,OC,10000000,2023-01-21,1629,18
